scenario,requests,unique_prompts,ttft_s_mean,total_s_mean,tokens_per_s_mean,first_token_total_s_mean,continuation_total_s_mean,tokenize_s_mean,rpp_forward_s_mean,prefetch_s_mean,prefetch_bytes_mean,predicted_slots_mean,prefetch_slots_found_mean,major_faults_mean,first_token_major_faults_mean,continuation_major_faults_mean,minor_faults_mean,first_token_minor_faults_mean,continuation_minor_faults_mean,prefetch_mb_mean
rpp-first-token-gpu,60,20,2.983650569121043,6.029447921117147,5.2948396635273145,2.987429213523865,1.9840137084325156,0.8072948614756267,0.16721418698628743,0.08349595069885254,243269632.0,128.0,128.0,73775.6,49981.9,23793.65,178351.5,128766.78333333334,49584.71666666667,243.269632
