scenario,requests,unique_prompts,ttft_s_mean,ttft_s_median,ttft_s_min,ttft_s_max,total_s_mean,total_s_median,total_s_min,total_s_max,tokens_per_s_mean,tokens_per_s_median,tokens_per_s_min,tokens_per_s_max,major_faults_mean,major_faults_median,major_faults_min,major_faults_max,minor_faults_mean,minor_faults_median,minor_faults_min,minor_faults_max,rss_delta_kb_mean,rss_delta_kb_median,rss_delta_kb_min,rss_delta_kb_max,swap_free_delta_kb_mean,swap_free_delta_kb_median,swap_free_delta_kb_min,swap_free_delta_kb_max,swap_cached_delta_kb_mean,swap_cached_delta_kb_median,swap_cached_delta_kb_min,swap_cached_delta_kb_max,mem_available_delta_kb_mean,mem_available_delta_kb_median,mem_available_delta_kb_min,mem_available_delta_kb_max,cached_delta_kb_mean,cached_delta_kb_median,cached_delta_kb_min,cached_delta_kb_max,stream_chunks_mean,stream_chunks_median,stream_chunks_min,stream_chunks_max
rpp-first-token-gpu,60,20,2.983650569121043,2.7558454275131226,1.6264433860778809,7.421497821807861,6.029447921117147,5.837632179260254,4.238457918167114,10.006806135177612,5.2948396635273145,5.352015663305397,1.8886484387978053,7.549915704681134,73775.6,52843.5,13620.0,260245.0,178351.5,174595.0,100125.0,292354.0,1552136.2666666666,1062626.0,-893748.0,4714572.0,7412.266666666666,37106.0,-344324.0,292644.0,6980.4,8626.0,-11296.0,25448.0,-112004.2,-141726.0,-391564.0,335804.0,290459.6666666667,303142.0,-509916.0,1010740.0,31.0,32.0,12.0,32.0
